player_id,max_market_value,player_name,age,position,minutes_played,goals,assists,yellow_cards,red_cards,club_name,domestic_competition_id,image_url,cluster,cluster_name
3333,1000000.0,James Milner,38.0,Midfield,955,0,2,3,0,Brighton And Hove Albion Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/3333-1662621121.jpg?lm=1,Mid_2,Aging Strategists
4391,62500.0,Boy Waterman,40.0,Goalkeeper,5,0,0,0,0,Eindhovense Voetbalvereniging Philips Sport Vereniging,NL1,https://img.a.transfermarkt.technology/portrait/header/4391-1583743570.jpg?lm=1,,
5336,425000.0,Anastasios Tsokanis,33.0,Midfield,1693,0,0,7,0,Volou Neos Podosferikos Syllogos,GR1,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Mid_2,Aging Strategists
7161,11500000.0,Jonas Hofmann,31.0,Midfield,2768,8,12,4,0,Bayer 04 Leverkusen Fußball,L1,https://img.a.transfermarkt.technology/portrait/header/7161-1689710421.jpg?lm=1,Mid_1,Reliable Engines
7825,650000.0,Pepe Reina,41.0,Goalkeeper,1140,0,0,1,0,Villarreal Club De Fútbol S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/7825-1724826388.jpg?lm=1,,
9500,75000.0,David Marshall,39.0,Goalkeeper,3490,0,1,1,0,Hibernian Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/9500-1697535030.jpg?lm=1,,
11530,762500.0,Lionel Carole,33.0,Defender,2200,0,1,2,0,Kayserispor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/11530-1694080287.png?lm=1,Def_0,Defensive Regulars
12282,3000000.0,Daley Blind,34.0,Defender,3213,3,2,7,0,Girona Fútbol Club S. A. D.,ES1,https://img.a.transfermarkt.technology/portrait/header/12282-1718096647.jpg?lm=1,Def_2,In there Prime
12589,175000.0,Craig Gordon,41.0,Goalkeeper,450,0,0,0,0,Heart Of Midlothian Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/12589-1716378382.jpg?lm=1,,
12880,100000.0,Dimitrios Sotiriou,36.0,Goalkeeper,405,0,0,1,0,Omilos Filathlon Irakliou Fc,GR1,https://img.a.transfermarkt.technology/portrait/header/12880-1739291690.jpg?lm=1,,
12907,2000000.0,Alessio Cragno,30.0,Goalkeeper,480,0,0,0,0,Us Sassuolo,IT1,https://img.a.transfermarkt.technology/portrait/header/12907-1663659430.jpg?lm=1,,
14086,550000.0,Ashley Young,38.0,Defender,2470,1,0,7,0,Everton Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/14086-1700736434.jpg?lm=1,Def_0,Defensive Regulars
14881,350000.0,Marcelo Carné,34.0,Goalkeeper,2070,0,0,3,1,Grupo Desportivo Estoril Praia,PO1,https://img.a.transfermarkt.technology/portrait/header/14881-1705756665.jpg?lm=1,,
15452,2000000.0,Raúl Albiol,38.0,Defender,2221,0,1,7,0,Villarreal Club De Fútbol S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/15452-1664974689.jpg?lm=1,Def_0,Defensive Regulars
15570,1250000.0,Igor Akinfeev,38.0,Goalkeeper,2430,0,0,0,0,Pfk Cska Moskva,RU1,https://img.a.transfermarkt.technology/portrait/header/15570-1629034528.png?lm=1,,
15956,2750000.0,Jesús Navas,38.0,Defender,2431,0,2,7,1,Sevilla Fútbol Club S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/15956-1694503739.jpg?lm=1,Def_0,Defensive Regulars
16756,100000.0,Oleg Ivanov,37.0,Midfield,285,0,0,0,0,Fc Rubin Kazan,RU1,https://img.a.transfermarkt.technology/portrait/header/16756-1722142461.png?lm=1,Mid_2,Aging Strategists
16911,1166666.6666666667,Kasper Schmeichel,37.0,Goalkeeper,2070,0,0,1,0,Royal Sporting Club Anderlecht,BE1,https://img.a.transfermarkt.technology/portrait/header/16911-1659600543.jpg?lm=1,,
17259,4666666.666666667,Manuel Neuer,38.0,Goalkeeper,2954,0,0,1,0,Fc Bayern München,L1,https://img.a.transfermarkt.technology/portrait/header/17259-1702419450.jpg?lm=1,,
18644,533333.3333333334,Álvaro Negredo,38.0,Attack,194,0,0,0,0,Cádiz Cf,ES1,https://img.a.transfermarkt.technology/portrait/header/18644-1663139293.jpg?lm=1,Att_3,Veteran Strikers
18940,316666.6666666667,Rémy Riou,36.0,Goalkeeper,270,0,0,0,0,Olympique Lyonnais,FR1,https://img.a.transfermarkt.technology/portrait/header/18940-1672830760.jpg?lm=1,,
19619,100000.0,Oleksandr Rybka,37.0,Goalkeeper,552,0,0,1,1,Fk Obolon Kyiv,UKR1,https://img.a.transfermarkt.technology/portrait/header/19619-1723644416.png?lm=1,,
20506,1233333.3333333333,Andrés Guardado,37.0,Midfield,866,0,0,3,0,Real Betis Balompié S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/20506-1660318679.jpeg?lm=1,Mid_2,Aging Strategists
21306,100000.0,Andy Considine,37.0,Defender,2175,1,0,2,0,Saint Johnstone Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/21306-1612224625.jpg?lm=1,Def_0,Defensive Regulars
22141,100000.0,Antonio Mirante,40.0,Goalkeeper,268,0,0,0,0,Associazione Calcio Milan,IT1,https://img.a.transfermarkt.technology/portrait/header/22141-1663574908.jpg?lm=1,,
22628,700000.0,Benoît Costil,36.0,Goalkeeper,1350,0,0,0,0,Us Salernitana 1919,IT1,https://img.a.transfermarkt.technology/portrait/header/22628-1676903501.jpg?lm=1,,
22860,125000.0,Jesper Hansen,39.0,Goalkeeper,998,0,0,1,0,Aarhus Gymnastik Forening,DK1,https://img.a.transfermarkt.technology/portrait/header/22860-1601543044.jpg?lm=1,,
23523,37500.0,Thomas Mikkelsen,40.0,Goalkeeper,540,0,0,0,0,Brøndby Idrætsforening,DK1,https://img.a.transfermarkt.technology/portrait/header/23523-1629726028.jpg?lm=1,,
23553,600000.0,Lennart Thy,32.0,Attack,2713,13,2,2,0,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,NL1,https://img.a.transfermarkt.technology/portrait/header/23553-1720730838.jpg?lm=1,Att_0,Breakthrough Ballers
23951,900000.0,Steve Mandanda,39.0,Goalkeeper,3690,0,0,2,0,Stade Rennais Football Club,FR1,https://img.a.transfermarkt.technology/portrait/header/23951-1666698933.jpg?lm=1,,
24202,100000.0,Vasco Fernandes,37.0,Defender,1125,0,0,2,0,Casa Pia Atlético Clube,PO1,https://img.a.transfermarkt.technology/portrait/header/24202-1663603180.png?lm=1,Def_0,Defensive Regulars
24846,100000.0,Ricardo Batista,37.0,Goalkeeper,2966,0,0,2,1,Casa Pia Atlético Clube,PO1,https://img.a.transfermarkt.technology/portrait/header/24846-1663602421.png?lm=1,,
25488,1250000.0,Antonio Candreva,37.0,Midfield,2847,7,6,5,0,Us Salernitana 1919,IT1,https://img.a.transfermarkt.technology/portrait/header/25488-1630591271.jpg?lm=1,Mid_1,Reliable Engines
25508,341666.6666666667,Salvatore Sirigu,37.0,Goalkeeper,1530,0,1,0,0,Fatih Karagümrük,TR1,https://img.a.transfermarkt.technology/portrait/header/25508-1710520676.png?lm=1,,
25557,3375000.0,Sergio Ramos,38.0,Defender,3301,7,1,10,1,Sevilla Fútbol Club S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/25557-1694502812.jpg?lm=1,Def_2,In there Prime
25732,150000.0,Dmytro Chygrynskyi,37.0,Defender,299,0,0,2,0,Fc Shakhtar Donetsk,UKR1,https://img.a.transfermarkt.technology/portrait/header/25732-1692783682.png?lm=1,Def_0,Defensive Regulars
25734,100000.0,Denys Kulakov,38.0,Defender,2674,0,1,5,0,Ural Yekaterinburg,RU1,https://img.a.transfermarkt.technology/portrait/header/25734-1599997287.png?lm=1,Def_0,Defensive Regulars
26485,450000.0,Jérôme Boateng,35.0,Defender,238,0,0,0,0,Us Salernitana 1919,IT1,https://img.a.transfermarkt.technology/portrait/header/26485-1722520494.jpg?lm=1,Def_0,Defensive Regulars
27178,100000.0,Rúben Fernandes,38.0,Defender,2700,1,0,4,0,Gil Vicente Futebol Clube,PO1,https://img.a.transfermarkt.technology/portrait/header/27178-1710239064.jpg?lm=1,Def_0,Defensive Regulars
27389,833333.3333333334,Kévin Gameiro,37.0,Attack,1346,4,2,0,0,Racing Club De Strasbourg Alsace,FR1,https://img.a.transfermarkt.technology/portrait/header/27389-1676905538.jpg?lm=1,Att_3,Veteran Strikers
27490,200000.0,Jean-Louis Leca,38.0,Goalkeeper,90,0,0,0,0,Racing Club De Lens,FR1,https://img.a.transfermarkt.technology/portrait/header/27490-1676911599.jpg?lm=1,,
27493,100000.0,Iván Cuéllar,40.0,Goalkeeper,180,0,0,0,0,Real Club Deportivo Mallorca S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/27493-1664289273.jpg?lm=1,,
27706,450000.0,Mikhail Kerzhakov,37.0,Goalkeeper,2070,0,0,0,0,Ao Fk Zenit Sankt-Peterburg,RU1,https://img.a.transfermarkt.technology/portrait/header/27706-1721722570.png?lm=1,,
27992,8000000.0,Luka Modric,38.0,Midfield,2243,2,8,2,0,Real Madrid Club De Fútbol,ES1,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,Mid_1,Reliable Engines
28140,1012500.0,Max Gradel,36.0,Attack,1707,1,4,5,0,Gaziantep Futbol Kulübü A.Ş.,TR1,https://img.a.transfermarkt.technology/portrait/header/28140-1705940840.png?lm=1,Att_3,Veteran Strikers
28356,125000.0,Denis Petric,36.0,Goalkeeper,23,0,0,0,0,Football Club De Nantes,FR1,https://img.a.transfermarkt.technology/portrait/header/28356-1703065287.jpg?lm=1,,
28396,3400000.0,Edin Džeko,38.0,Attack,2995,23,9,3,0,Fenerbahçe Spor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/28396-1728391796.JPG?lm=1,Att_2,Elite Finishers
29364,800000.0,João Moutinho,37.0,Midfield,2919,3,1,10,0,Sporting Clube De Braga,PO1,https://img.a.transfermarkt.technology/portrait/header/29364-1464083394.PNG?lm=1,Mid_2,Aging Strategists
29391,50000.0,Michael Mcgovern,39.0,Goalkeeper,423,0,0,0,0,Livingston Fc,SC1,https://img.a.transfermarkt.technology/portrait/header/29391-1464948438.jpg?lm=1,,
29559,1250000.0,Guillermo Ochoa,38.0,Goalkeeper,1890,0,0,0,0,Us Salernitana 1919,IT1,https://img.a.transfermarkt.technology/portrait/header/29559-1668452843.jpg?lm=1,,
29692,700000.0,Lukasz Fabianski,39.0,Goalkeeper,1891,0,0,0,0,West Ham United Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/29692-1685709486.jpg?lm=1,,
30321,1750000.0,Oscar Trejo,36.0,Midfield,1440,0,0,4,1,Rayo Vallecano De Madrid S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/30321-1653039805.jpg?lm=1,Mid_2,Aging Strategists
31067,275000.0,Jonathan De Guzmán,36.0,Midfield,2012,1,2,6,0,Sparta Rotterdam,NL1,https://img.a.transfermarkt.technology/portrait/header/31067-1723809863.jpg?lm=1,Mid_2,Aging Strategists
31599,300000.0,Norman Theuerkauf,37.0,Midfield,1303,0,2,3,0,1. Fußballclub Heidenheim 1846,L1,https://img.a.transfermarkt.technology/portrait/header/31599-1657874835.jpg?lm=1,Mid_2,Aging Strategists
31909,12000000.0,Toni Kroos,34.0,Midfield,3181,1,10,5,0,Real Madrid Club De Fútbol,ES1,https://img.a.transfermarkt.technology/portrait/header/31909-1700638741.jpg?lm=1,Mid_1,Reliable Engines
32113,2500000.0,Armando Izzo,32.0,Defender,1671,0,0,9,0,Associazione Calcio Monza,IT1,https://img.a.transfermarkt.technology/portrait/header/32113-1724827391.jpg?lm=1,Def_0,Defensive Regulars
32467,3750000.0,Ivan Rakitic,36.0,Midfield,2037,2,4,7,0,Sevilla Fútbol Club S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/32467-1688726103.jpg?lm=1,Mid_2,Aging Strategists
32711,1000000.0,Patrick Herrmann,33.0,Attack,78,0,0,1,0,Borussia Verein Für Leibesübungen 1900 Mönchengladbach,L1,https://img.a.transfermarkt.technology/portrait/header/32711-1662966551.jpg?lm=1,Att_3,Veteran Strikers
33027,500000.0,Tim Krul,36.0,Goalkeeper,540,0,0,0,0,Luton Town,GB1,https://img.a.transfermarkt.technology/portrait/header/33027-1700638443.jpg?lm=1,,
33210,100000.0,Przemyslaw Tyton,37.0,Goalkeeper,180,0,0,0,0,Football Club Twente,NL1,https://img.a.transfermarkt.technology/portrait/header/33210-1723819406.jpg?lm=1,,
33571,400000.0,Lorenzo De Silvestri,36.0,Defender,720,2,0,0,0,Bologna Football Club 1909,IT1,https://img.a.transfermarkt.technology/portrait/header/33571-1595929290.jpg?lm=1,Def_0,Defensive Regulars
33763,1150000.0,Massimo Coda,34.0,Attack,12,0,0,0,0,Genoa Cricket And Football Club,IT1,https://img.a.transfermarkt.technology/portrait/header/33763-1692964067.jpg?lm=1,Att_3,Veteran Strikers
33781,225000.0,Vito Mannone,36.0,Goalkeeper,91,0,0,0,0,Lille Olympique Sporting Club,FR1,https://img.a.transfermarkt.technology/portrait/header/33781-1614092740.jpg?lm=1,,
33829,200000.0,José Fonte,40.0,Defender,2581,0,0,11,0,Sporting Clube De Braga,PO1,https://img.a.transfermarkt.technology/portrait/header/33829-1666690457.jpg?lm=1,Def_0,Defensive Regulars
33862,666666.6666666666,Sinan Bolat,35.0,Goalkeeper,2340,0,0,5,0,Koninklijke Voetbal Club Westerlo,BE1,https://img.a.transfermarkt.technology/portrait/header/33862-1704875039.jpg?lm=1,,
34283,216666.66666666663,Lazaros Christodoulopoulos,37.0,Midfield,127,1,0,1,0,Aris Thessalonikis,GR1,https://img.a.transfermarkt.technology/portrait/header/34283-1448965371.jpg?lm=1,Mid_2,Aging Strategists
34289,100000.0,Konstantinos Giannoulis,36.0,Defender,64,0,0,0,0,Omilos Filathlon Irakliou Fc,GR1,https://img.a.transfermarkt.technology/portrait/header/34289-1694126933.jpg?lm=1,Def_0,Defensive Regulars
34322,766666.6666666666,Sokratis Papastathopoulos,36.0,Defender,1225,0,0,6,0,Real Betis Balompié S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/34322-1698855131.jpg?lm=1,Def_0,Defensive Regulars
34601,1750000.0,Raúl García,37.0,Attack,599,1,1,3,0,Athletic Club Bilbao,ES1,https://img.a.transfermarkt.technology/portrait/header/34601-1709676479.png?lm=1,Att_3,Veteran Strikers
34784,200000.0,Lasse Schöne,38.0,Midfield,1365,1,5,2,0,Nijmegen Eendracht Combinatie,NL1,https://img.a.transfermarkt.technology/portrait/header/34784-1704798405.jpg?lm=1,Mid_2,Aging Strategists
35047,4166666.6666666665,Axel Witsel,35.0,Defender,4181,2,0,6,0,Club Atlético De Madrid S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/35047-1665067807.jpg?lm=1,Def_2,In there Prime
35207,6000000.0,Marco Reus,35.0,Midfield,2281,9,10,2,0,Borussia Dortmund,L1,https://img.a.transfermarkt.technology/portrait/header/35207-1716381576.jpg?lm=1,Mid_1,Reliable Engines
35865,900000.0,Andrea Consigli,37.0,Goalkeeper,3270,0,0,1,0,Us Sassuolo,IT1,https://img.a.transfermarkt.technology/portrait/header/35865-1595849608.jpg?lm=1,,
36139,4500000.0,Dušan Tadić,35.0,Midfield,3664,14,15,3,0,Fenerbahçe Spor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/36139-1728391824.JPG?lm=1,Mid_3,Creative Maestros
36364,150000.0,Mikhail Sivakov,36.0,Defender,1262,0,0,2,1,Fc Orenburg,RU1,https://img.a.transfermarkt.technology/portrait/header/36364-1690113211.png?lm=1,Def_0,Defensive Regulars
37549,450000.0,Anton Shunin,37.0,Goalkeeper,1710,0,0,3,0,Fk Dinamo Moskva,RU1,https://img.a.transfermarkt.technology/portrait/header/37549-1605115296.png?lm=1,,
37838,1600000.0,Dejan Lovren,34.0,Defender,721,0,0,2,1,Olympique Lyonnais,FR1,https://img.a.transfermarkt.technology/portrait/header/37838-1727967070.png?lm=1,Def_0,Defensive Regulars
38253,16666666.666666666,Robert Lewandowski,35.0,Attack,3800,26,9,6,0,Futbol Club Barcelona,ES1,https://img.a.transfermarkt.technology/portrait/header/38253-1701118759.jpg?lm=1,Att_2,Elite Finishers
38607,1400000.0,Federico Di Francesco,30.0,Attack,31,1,0,0,0,Unione Sportiva Lecce,IT1,https://img.a.transfermarkt.technology/portrait/header/38607-1661351443.jpg?lm=1,Att_3,Veteran Strikers
38780,100000.0,Vítor Gomes,36.0,Midfield,343,0,0,3,0,Rio Ave Futebol Clube,PO1,https://img.a.transfermarkt.technology/portrait/header/38780-1737124853.jpg?lm=1,Mid_2,Aging Strategists
38805,100000.0,Kirill Nababkin,37.0,Defender,1238,0,1,1,0,Pfk Cska Moskva,RU1,https://img.a.transfermarkt.technology/portrait/header/38805-1629034841.png?lm=1,Def_0,Defensive Regulars
39125,4500000.0,Borna Barisic,31.0,Defender,2046,1,5,5,0,Rangers Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/39125-1723800799.jpg?lm=1,Def_2,In there Prime
39152,1100000.0,Radamel Falcao,38.0,Attack,528,4,1,4,0,Rayo Vallecano De Madrid S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/39152-1721184791.JPG?lm=1,Att_3,Veteran Strikers
39259,500000.0,Makoto Hasebe,40.0,Defender,474,0,0,1,0,Eintracht Frankfurt Fußball Ag,L1,https://img.a.transfermarkt.technology/portrait/header/39259-1663065131.jpg?lm=1,Def_0,Defensive Regulars
39728,5500000.0,Mats Hummels,35.0,Defender,2932,4,1,8,1,Borussia Dortmund,L1,https://img.a.transfermarkt.technology/portrait/header/39728-1709560545.jpg?lm=1,Def_2,In there Prime
39983,1266666.6666666667,Leonardo Bonucci,36.0,Defender,723,1,0,2,0,1. Fußballclub Union Berlin,L1,https://img.a.transfermarkt.technology/portrait/header/39983-1693590039.jpg?lm=1,Def_0,Defensive Regulars
40034,200000.0,Jens Grahl,35.0,Goalkeeper,270,0,1,0,0,Eintracht Frankfurt Fußball Ag,L1,https://img.a.transfermarkt.technology/portrait/header/40034-1663064684.jpg?lm=1,,
40204,750000.0,Joe Hart,37.0,Goalkeeper,3838,0,0,1,1,The Celtic Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/40204-1701211977.jpg?lm=1,,
40423,900000.0,Claudio Bravo,41.0,Goalkeeper,810,0,0,1,0,Real Betis Balompié S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/40423-1691751378.jpg?lm=1,,
40433,2500000.0,Alexis Sánchez,35.0,Attack,1110,4,5,0,0,Football Club Internazionale Milano S.P.A.,IT1,https://img.a.transfermarkt.technology/portrait/header/40433-1660118147.jpg?lm=1,Att_3,Veteran Strikers
40478,200000.0,Roman Neustädter,36.0,Defender,2098,0,0,1,0,Koninklijke Voetbal Club Westerlo,BE1,https://img.a.transfermarkt.technology/portrait/header/40478-1713449864.png?lm=1,Def_0,Defensive Regulars
40613,800000.0,Jack Cork,35.0,Midfield,122,0,0,0,0,Burnley Fc,GB1,https://img.a.transfermarkt.technology/portrait/header/40613-1700672826.jpg?lm=1,Mid_2,Aging Strategists
40633,800000.0,Milan Badelj,35.0,Midfield,2708,1,3,6,0,Genoa Cricket And Football Club,IT1,https://img.a.transfermarkt.technology/portrait/header/40633-1692277462.jpg?lm=1,Mid_2,Aging Strategists
40680,700000.0,Sven Ulreich,35.0,Goalkeeper,1350,0,0,1,0,Fc Bayern München,L1,https://img.a.transfermarkt.technology/portrait/header/40680-1700659982.jpg?lm=1,,
40792,700000.0,Manuel Riemann,35.0,Goalkeeper,3090,0,0,5,0,Verein Für Leibesübungen Bochum 1848 Fußballgemeinschaft,L1,https://img.a.transfermarkt.technology/portrait/header/40792-1691250480.jpg?lm=1,,
41131,175000.0,Trevor Carson,36.0,Goalkeeper,2250,0,0,1,0,Dundee Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/41131-1517405180.jpg?lm=1,,
41323,300000.0,Andreas Luthe,37.0,Goalkeeper,90,0,0,0,0,Verein Für Leibesübungen Bochum 1848 Fußballgemeinschaft,L1,https://img.a.transfermarkt.technology/portrait/header/41323-1692861087.jpg?lm=1,,
41355,575000.0,Ricky Van Wolfswinkel,35.0,Attack,2305,16,2,4,0,Football Club Twente,NL1,https://img.a.transfermarkt.technology/portrait/header/41355-1686056671.jpg?lm=1,Att_0,Breakthrough Ballers
41384,4500000.0,Marko Arnautovic,34.0,Attack,77,0,0,0,0,Bologna Football Club 1909,IT1,https://img.a.transfermarkt.technology/portrait/header/41384-1716316175.jpg?lm=1,Att_3,Veteran Strikers
41583,116666.66666666669,Bram Van Polen,38.0,Defender,2751,0,2,6,0,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,NL1,https://img.a.transfermarkt.technology/portrait/header/41583-1673436121.jpg?lm=1,Def_0,Defensive Regulars
41912,75000.0,Simone Aresti,38.0,Goalkeeper,1,0,0,0,0,Cagliari Calcio,IT1,https://img.a.transfermarkt.technology/portrait/header/41912-1598859995.jpg?lm=1,,
42072,500000.0,Tobias Kempe,35.0,Midfield,1351,3,2,1,0,Sv Darmstadt 98,L1,https://img.a.transfermarkt.technology/portrait/header/42072-1689058527.jpg?lm=1,Mid_2,Aging Strategists
42205,5000000.0,Yann Sommer,35.0,Goalkeeper,3900,0,0,1,0,Football Club Internazionale Milano S.P.A.,IT1,https://img.a.transfermarkt.technology/portrait/header/42205-1669897427.jpg?lm=1,,
42412,2000000.0,Jonny Evans,36.0,Defender,1600,0,1,2,0,Manchester United Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/42412-1699471667.jpg?lm=1,Def_0,Defensive Regulars
42460,3333333.333333333,Ivan Perisic,35.0,Attack,169,0,2,2,0,Tottenham Hotspur Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/42460-1667991317.jpg?lm=1,Att_3,Veteran Strikers
42547,125000.0,Lewis Stevenson,36.0,Defender,1436,0,2,1,0,Hibernian Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/42547-1624008670.jpg?lm=1,Def_0,Defensive Regulars
42710,2900000.0,Toby Alderweireld,35.0,Defender,3295,3,4,4,0,Royal Antwerp Football Club,BE1,https://img.a.transfermarkt.technology/portrait/header/42710-1664349412.jpg?lm=1,Def_2,In there Prime
42717,200000.0,Jo Coppens,33.0,Goalkeeper,360,0,0,0,0,Koninklijke Sint-Truidense Voetbalvereniging,BE1,https://img.a.transfermarkt.technology/portrait/header/42717-1713345662.png?lm=1,,
42735,450000.0,Sven Kums,36.0,Midfield,2344,1,7,3,0,Koninklijke Atletiek Associatie Gent,BE1,https://img.a.transfermarkt.technology/portrait/header/42735-1704960098.jpg?lm=1,Mid_1,Reliable Engines
42942,275000.0,Georgios Tzavellas,35.0,Defender,45,0,0,0,0,Pendikspor,TR1,https://img.a.transfermarkt.technology/portrait/header/42942-1567776277.png?lm=1,Def_0,Defensive Regulars
43010,75000.0,Martin Spelmann,37.0,Midfield,1334,0,1,4,0,Hvidovre If,DK1,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Mid_2,Aging Strategists
43250,1500000.0,Jan Vertonghen,37.0,Defender,2426,3,2,5,0,Royal Sporting Club Anderlecht,BE1,https://img.a.transfermarkt.technology/portrait/header/43250-1668080180.jpg?lm=1,Def_2,In there Prime
43512,500000.0,Ömer Toprak,34.0,Defender,1803,0,2,1,0,Antalyaspor,TR1,https://img.a.transfermarkt.technology/portrait/header/43512-1695398078.png?lm=1,Def_0,Defensive Regulars
43530,1000000.0,Adam Lallana,36.0,Midfield,952,0,1,3,0,Brighton And Hove Albion Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/43530-1662663337.jpg?lm=1,Mid_2,Aging Strategists
43824,1000000.0,Kevin Müller,33.0,Goalkeeper,3150,0,0,1,0,1. Fußballclub Heidenheim 1846,L1,https://img.a.transfermarkt.technology/portrait/header/43824-1657874601.jpg?lm=1,,
43858,100000.0,Adam Legzdins,37.0,Goalkeeper,37,0,0,0,0,Dundee Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/s_43858_22_2013_09_26_1.jpg?lm=1,,
44058,7000000.0,Wojciech Szczesny,34.0,Goalkeeper,3150,0,0,1,0,Juventus Football Club,IT1,https://img.a.transfermarkt.technology/portrait/header/44058-1744278078.jpg?lm=1,,
44059,137500.0,Ervin Zukanovic,37.0,Defender,1890,3,1,5,0,A.G.S Asteras Tripolis,GR1,https://img.a.transfermarkt.technology/portrait/header/44059-1448964735.jpg?lm=1,Def_0,Defensive Regulars
44062,650000.0,Antonio Adán,37.0,Goalkeeper,2520,0,0,1,0,Sporting Clube De Portugal,PO1,https://img.a.transfermarkt.technology/portrait/header/44062-1602774525.jpg?lm=1,,
44466,1000000.0,Sebastian Rode,33.0,Midfield,56,0,0,0,0,Eintracht Frankfurt Fußball Ag,L1,https://img.a.transfermarkt.technology/portrait/header/44466-1663064900.jpg?lm=1,Mid_2,Aging Strategists
44720,37500.0,Matti Lund Nielsen,36.0,Midfield,4,0,0,0,0,Hvidovre If,DK1,https://img.a.transfermarkt.technology/portrait/header/s_44720_2921_2013_09_30_1.jpg?lm=1,Mid_2,Aging Strategists
44726,325000.0,Anders Jacobsen,34.0,Attack,186,0,0,0,0,Vejle Boldklub,DK1,https://img.a.transfermarkt.technology/portrait/header/44726-1664569006.png?lm=1,Att_3,Veteran Strikers
44996,1100000.0,Serdar Aziz,33.0,Defender,1141,0,2,3,0,Fenerbahçe Spor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/44996-1696446267.png?lm=1,Def_0,Defensive Regulars
45026,2166666.6666666665,Rui Patrício,36.0,Goalkeeper,2160,0,0,1,0,Associazione Sportiva Roma,IT1,https://img.a.transfermarkt.technology/portrait/header/45026-1716296132.jpg?lm=1,,
45146,931250.0,Mario Balotelli,33.0,Attack,939,7,1,6,1,Adana Demirspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/45146-1738057477.jpg?lm=1,Att_3,Veteran Strikers
45228,125000.0,Ryan Flynn,35.0,Midfield,382,0,0,1,0,Saint Mirren Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/45228-1625663771.jpg?lm=1,Mid_2,Aging Strategists
45314,400000.0,Federico Fazio,37.0,Defender,1401,1,0,3,0,Us Salernitana 1919,IT1,https://img.a.transfermarkt.technology/portrait/header/45314-1644915146.jpg?lm=1,Def_0,Defensive Regulars
45320,4000000.0,Ángel Di María,36.0,Attack,3539,17,14,5,0,Sport Lisboa E Benfica,PO1,https://img.a.transfermarkt.technology/portrait/header/45320-1700648952.jpg?lm=1,Att_2,Elite Finishers
45403,1133333.3333333333,André Ayew,34.0,Attack,1105,5,0,2,1,Le Havre Athletic Club,FR1,https://img.a.transfermarkt.technology/portrait/header/45403-1668429304.jpg?lm=1,Att_3,Veteran Strikers
45601,225000.0,Martin Hansen,34.0,Goalkeeper,945,0,0,0,0,Odense Boldklub,DK1,https://img.a.transfermarkt.technology/portrait/header/45601-1627930555.jpg?lm=1,,
45660,2750000.0,Eric-Maxim Choupo-Moting,35.0,Attack,921,3,3,3,0,Fc Bayern München,L1,https://img.a.transfermarkt.technology/portrait/header/45660-1667830186.jpg?lm=1,Att_3,Veteran Strikers
45666,225000.0,Björn Kopplin,35.0,Defender,1261,2,1,0,0,Randers Fodbold Club,DK1,https://img.a.transfermarkt.technology/portrait/header/45666-1735077075.png?lm=1,Def_0,Defensive Regulars
